YEAR,MONTH,IDADMIN1,IDADMIN2,ADMIN1,ADMIN2,CLIN,CONF_TOTAL,CONF_MIC,CONF_RDT,CONF_PCR,POS_0_11_MO_M,POS_0_11_MO_F,PO_1_4_YO_M,PO_1_4_YO_F,POS_5_9_YO_M,POS_5_9_YO_F,POS_10_14_YO_M,POS_10_14_YO_F,POS_15_64_YO_M,POS_15_64_YO_F,POS_OVER_64_M,POS_OVER_64_F,POS_0_4,POS_5_9,POS_10_14,POS_15_64,POS_OVER_64,POS_PREGNANT,POS_PF,POS_PV,POS_PM_PO,POS_MIX,POS_PK,POS_MALE,POS_FEMALE,POS_GENDER_TOTAL,POS_SPECIES_TOTAL
2013,2,94,9414,PAPUA,MAPPI,484,0,273,134,0,5,10,33,29,30,12,13,44,40,13,0,0,77,42,57,53,0,0,111,64,0,53,0,121,108,229,228
2013,2,94,9413,PAPUA,BOVEN DIGOEL,1364,0,1180,168,0,25,15,80,69,38,46,15,23,92,132,0,0,189,84,38,224,0,0,392,133,0,28,0,250,285,535,553
2013,2,94,9404,PAPUA,NABIRE,3567,0,2935,286,0,29,29,108,102,95,97,104,67,299,437,0,0,268,192,171,736,0,0,570,587,3,108,0,635,732,1367,1268
2013,2,94,9408,PAPUA,KEPULAUAN YAPEN,1738,0,1704,0,0,22,20,80,81,55,56,30,44,98,199,0,0,203,111,74,297,0,0,588,81,81,16,0,285,400,685,766
2013,2,94,9412,PAPUA,MIMIKA,20643,0,20038,789,0,111,83,649,626,531,525,391,316,2895,2425,0,0,1469,1056,707,5320,0,0,4667,3376,3,445,0,4577,3975,8552,8491
2013,2,94,9410,PAPUA,PANIAI,603,0,112,491,0,20,15,25,22,24,33,40,49,90,85,0,0,82,57,89,175,0,0,224,196,0,0,0,199,204,403,420
2013,2,94,9415,PAPUA,ASMAT,1240,0,629,377,0,31,28,108,99,77,68,41,19,158,142,0,0,266,145,60,300,0,0,359,243,0,106,0,415,356,771,708
2013,2,94,9426,PAPUA,WAROPEN,663,0,663,0,0,14,10,47,54,30,36,34,33,114,110,0,0,125,66,67,224,0,0,446,33,0,0,0,239,243,482,479
2013,2,94,9402,PAPUA,JAYAWIJAYA,1331,0,1190,141,0,1,2,12,7,6,6,8,3,49,38,0,0,22,12,11,87,0,0,72,58,0,1,0,76,56,132,131
2013,2,94,9411,PAPUA,PUNCAK JAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,2,94,9418,PAPUA,TOLIKARA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,2,94,9416,PAPUA,YAHUKIMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,2,94,9417,PAPUA,PEGUNUNGAN BINTANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,3,91,9171,PAPUA BARAT,KOTA SORONG,2665,0,2424,57,0,8,11,45,32,36,29,36,23,107,72,0,0,96,65,59,179,0,0,146,234,0,8,0,232,167,399,388
2013,3,91,9107,PAPUA BARAT,SORONG,1943,0,1176,528,0,3,0,10,7,13,12,10,3,87,31,0,0,20,25,13,118,0,1,91,56,0,24,0,123,53,176,171
2013,3,91,9106,PAPUA BARAT,SORONG SELATAN,2230,0,2066,198,0,32,30,89,95,60,45,60,35,126,117,0,0,246,105,95,243,0,0,47,585,0,0,0,367,322,689,632
2013,3,91,9108,PAPUA BARAT,RAJA AMPAT,340,0,89,132,0,6,5,21,28,14,19,21,13,57,26,0,0,60,33,34,83,0,1,24,154,0,10,0,119,91,210,188
2013,3,91,9105,PAPUA BARAT,MANOKWARI,4738,0,4145,435,0,150,151,358,334,211,180,211,154,577,494,0,0,993,391,365,1071,0,67,1050,1731,0,84,0,1507,1313,2820,2865
2013,3,91,9104,PAPUA BARAT,TELUK BINTUNI,280,0,161,129,0,0,1,3,1,2,2,2,0,24,4,0,0,5,4,2,28,0,0,25,9,0,12,0,31,8,39,46
2013,3,91,9103,PAPUA BARAT,TELUK WONDAMA,4031,0,2488,465,0,42,19,141,123,69,64,72,29,152,129,0,0,325,133,101,281,0,40,352,295,2,23,0,476,364,840,672
2013,3,91,9101,PAPUA BARAT,FAKFAK,2346,0,2310,67,0,28,23,99,96,63,53,63,20,82,90,0,0,246,116,83,172,0,13,486,84,0,2,0,335,282,617,572
2013,3,91,9102,PAPUA BARAT,KAIMANA,833,0,586,124,0,0,3,11,8,13,7,13,9,24,19,0,0,22,20,22,43,0,1,56,31,0,12,0,61,46,107,99
2013,3,94,9403,PAPUA,JAYAPURA,8304,0,5956,2275,0,40,61,338,286,375,306,204,214,1030,774,0,0,725,681,418,1804,0,0,2304,925,1,398,0,1987,1641,3628,3628
2013,3,94,9471,PAPUA,KOTA JAYAPURA,7946,0,7228,648,0,18,12,170,134,142,135,148,122,950,537,0,0,334,277,270,1487,0,16,1334,882,8,145,0,1428,940,2368,2369
2013,3,94,9420,PAPUA,KEEROM,3038,0,2221,817,0,10,10,79,117,143,121,74,70,424,285,0,0,216,264,144,709,0,2,735,479,0,159,0,730,603,1333,1373
2013,3,94,9419,PAPUA,SARMI,668,0,547,93,0,10,4,38,30,32,30,12,13,88,83,0,0,82,62,25,171,0,2,263,66,0,11,0,180,160,340,340
2013,3,94,9409,PAPUA,BIAK NUMFOR,1273,0,1015,255,0,10,18,39,44,47,31,26,26,87,113,0,0,111,78,52,200,0,89,108,297,0,36,0,209,232,441,441
2013,3,94,9427,PAPUA,SUPIORI,562,0,220,337,0,49,7,17,9,7,4,5,3,33,20,0,0,82,11,8,53,0,8,54,65,0,1,0,111,43,154,120
2013,3,94,9401,PAPUA,MERAUKE,994,0,874,91,0,10,15,52,52,44,35,19,17,89,83,0,0,129,79,36,172,0,1,167,249,0,0,0,214,202,416,416
2013,3,94,9414,PAPUA,MAPPI,384,0,142,170,0,8,5,23,14,6,11,9,6,26,30,0,0,50,17,15,56,0,2,89,33,0,16,0,72,66,138,138
2013,3,94,9413,PAPUA,BOVEN DIGOEL,1438,0,1153,285,0,10,15,53,49,30,26,15,20,80,67,0,0,127,56,35,147,0,4,254,94,0,16,0,188,177,365,364
2013,3,94,9404,PAPUA,NABIRE,5043,0,3228,486,0,18,15,72,58,75,91,100,126,625,618,0,0,163,166,226,1243,0,23,704,944,0,79,0,890,908,1798,1727
2013,3,94,9408,PAPUA,KEPULAUAN YAPEN,353,0,264,9,0,7,4,19,23,15,16,10,10,20,44,0,0,53,31,20,64,0,0,154,12,0,2,0,71,97,168,168
2013,3,94,9412,PAPUA,MIMIKA,13530,0,11951,1567,0,66,76,436,403,339,301,263,250,2066,1840,0,0,981,640,513,3906,0,3,2745,2729,43,509,0,3170,2870,6040,6026
2013,3,94,9410,PAPUA,PANIAI,554,0,104,450,0,33,29,16,26,38,38,13,34,75,68,0,0,104,76,47,143,0,0,179,209,0,0,0,175,195,370,388
2013,3,94,9415,PAPUA,ASMAT,1134,0,464,475,0,35,40,110,107,79,58,48,41,154,133,0,0,292,137,89,287,0,11,448,144,0,215,0,426,379,805,807
2013,3,94,9426,PAPUA,WAROPEN,488,0,488,0,0,8,6,26,37,19,20,27,11,91,102,0,0,77,39,38,193,0,0,310,39,0,0,0,171,176,347,349
2013,3,94,9402,PAPUA,JAYAWIJAYA,1905,0,1721,184,0,6,5,23,18,14,6,7,12,98,72,0,0,52,20,19,170,0,19,103,132,7,16,0,148,113,261,258
2013,3,94,9411,PAPUA,PUNCAK JAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,3,94,9418,PAPUA,TOLIKARA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,3,94,9416,PAPUA,YAHUKIMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,3,94,9417,PAPUA,PEGUNUNGAN BINTANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,91,9171,PAPUA BARAT,KOTA SORONG,545,0,558,18,0,0,2,19,19,28,14,22,13,48,34,0,0,40,42,35,82,0,0,114,76,0,4,0,117,82,199,194
2013,4,91,9107,PAPUA BARAT,SORONG,1370,0,814,413,0,2,1,13,11,22,31,25,19,71,65,0,0,27,53,44,136,0,0,119,63,0,78,0,133,127,260,260
2013,4,91,9106,PAPUA BARAT,SORONG SELATAN,2862,0,1398,125,0,60,62,141,128,88,101,53,37,181,215,0,0,391,189,90,396,0,0,43,869,0,0,0,523,543,1066,912
2013,4,91,9108,PAPUA BARAT,RAJA AMPAT,393,0,289,84,0,0,0,0,0,0,0,12,5,46,33,0,0,0,0,17,79,0,0,96,0,0,0,0,58,38,96,96
2013,4,91,9105,PAPUA BARAT,MANOKWARI,2913,0,2276,510,0,48,41,172,182,103,86,66,53,218,314,0,0,443,189,119,532,0,0,543,752,0,34,0,607,676,1283,1329
2013,4,91,9104,PAPUA BARAT,TELUK BINTUNI,172,0,165,24,0,0,0,2,3,1,0,1,0,13,9,0,0,5,1,1,22,0,0,22,4,0,3,0,17,12,29,29
2013,4,91,9103,PAPUA BARAT,TELUK WONDAMA,2581,0,2581,450,0,21,20,102,83,78,72,70,54,111,91,0,0,226,150,124,202,0,0,257,94,0,14,0,382,320,702,365
2013,4,91,9101,PAPUA BARAT,FAKFAK,1795,0,1792,3,0,20,34,142,129,128,147,136,113,313,194,0,0,325,275,249,507,0,0,539,135,0,1,0,739,617,1356,675
2013,4,91,9102,PAPUA BARAT,KAIMANA,706,0,514,89,0,1,1,8,7,6,6,3,3,31,11,0,0,17,12,6,42,0,0,49,26,0,2,0,49,28,77,77
2013,4,94,9403,PAPUA,JAYAPURA,9739,0,8458,1253,0,37,46,345,316,468,367,321,306,1100,1039,0,0,744,835,627,2139,0,0,3093,1063,2,189,0,2271,2074,4345,4347
2013,4,94,9471,PAPUA,KOTA JAYAPURA,6959,0,6505,454,0,38,14,135,124,187,140,148,129,880,587,0,0,311,327,277,1467,0,18,1395,815,4,148,0,1388,994,2382,2362
2013,4,94,9420,PAPUA,KEEROM,6291,0,5547,744,0,29,23,206,174,205,155,150,111,900,734,0,0,432,360,261,1634,0,17,1647,849,3,189,0,1490,1197,2687,2688
2013,4,94,9419,PAPUA,SARMI,734,0,689,45,0,8,10,36,38,38,29,23,20,93,100,0,0,92,67,43,193,0,1,311,76,0,7,0,198,197,395,394
2013,4,94,9409,PAPUA,BIAK NUMFOR,1439,0,1190,249,0,1,2,22,15,12,20,12,11,32,61,0,0,40,32,23,93,0,19,55,137,0,8,0,79,109,188,200
2013,4,94,9427,PAPUA,SUPIORI,324,0,255,69,0,1,9,16,5,5,6,1,1,92,35,0,0,31,11,2,127,0,0,75,49,0,0,0,115,56,171,124
2013,4,94,9401,PAPUA,MERAUKE,1279,0,1167,112,0,20,19,59,54,43,44,21,21,23,92,0,0,152,87,42,115,0,18,41,424,0,0,0,166,230,396,465
2013,4,94,9414,PAPUA,MAPPI,416,0,273,143,0,6,13,40,43,22,16,15,7,131,39,0,0,102,38,22,170,0,20,122,95,0,9,0,214,118,332,226
2013,4,94,9413,PAPUA,BOVEN DIGOEL,1528,0,1217,311,0,11,10,71,68,36,41,28,47,645,108,0,0,160,77,75,753,0,4,336,135,0,73,0,791,274,1065,544
2013,4,94,9404,PAPUA,NABIRE,4185,0,3341,833,0,38,38,92,72,123,92,137,126,91,589,0,0,240,215,263,680,0,23,932,1067,0,96,0,481,917,1398,2095
2013,4,94,9408,PAPUA,KEPULAUAN YAPEN,2124,0,1847,131,0,62,44,69,77,66,67,63,60,131,167,0,0,252,133,123,298,0,39,684,52,0,26,0,391,415,806,762
2013,4,94,9412,PAPUA,MIMIKA,22972,0,19366,3499,0,332,265,1182,833,742,616,569,1657,1597,5793,0,0,2612,1358,2226,7390,0,107,6333,4391,145,2713,0,4422,9164,13586,13582
2013,4,94,9410,PAPUA,PANIAI,688,0,109,579,0,17,15,26,28,31,42,66,69,152,116,0,0,86,73,135,268,0,0,301,260,0,29,0,292,270,562,590
2013,4,94,9415,PAPUA,ASMAT,1336,0,298,1038,0,25,27,104,121,84,70,60,47,24,165,0,0,277,154,107,189,0,85,451,265,0,207,0,297,430,727,923
2013,4,94,9426,PAPUA,WAROPEN,281,0,281,0,0,6,2,13,11,12,15,12,10,80,41,0,0,32,27,22,121,0,0,124,32,0,0,0,123,79,202,156
2013,4,94,9402,PAPUA,JAYAWIJAYA,1769,0,1599,170,0,2,4,16,9,9,11,3,6,90,66,0,0,31,20,9,156,0,27,94,103,2,17,0,120,96,216,216
2013,4,94,9411,PAPUA,PUNCAK JAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,94,9418,PAPUA,TOLIKARA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,94,9416,PAPUA,YAHUKIMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,94,9417,PAPUA,PEGUNUNGAN BINTANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,91,9171,PAPUA BARAT,KOTA SORONG,2541,0,2482,31,0,13,8,53,51,43,41,37,23,92,69,0,0,125,84,60,161,0,0,137,299,0,3,0,238,192,430,439
2013,5,91,9107,PAPUA BARAT,SORONG,1740,0,1412,153,0,0,0,8,11,11,6,5,3,44,26,0,0,19,17,8,70,0,0,84,19,0,3,0,68,46,114,106
2013,5,91,9106,PAPUA BARAT,SORONG SELATAN,1546,0,1441,105,0,56,48,93,98,51,63,28,28,174,152,0,0,295,114,56,326,0,0,74,670,0,0,0,402,389,791,744
2013,5,91,9108,PAPUA BARAT,RAJA AMPAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,91,9105,PAPUA BARAT,MANOKWARI,1815,0,1289,213,0,31,38,93,99,63,56,53,37,154,155,0,0,261,119,90,309,0,0,267,473,0,28,0,394,385,779,768
2013,5,91,9104,PAPUA BARAT,TELUK BINTUNI,195,0,125,70,0,0,0,3,1,2,1,2,1,9,3,0,0,4,3,3,12,0,0,15,3,0,0,0,16,6,22,18
2013,5,91,9103,PAPUA BARAT,TELUK WONDAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,91,9101,PAPUA BARAT,FAKFAK,1407,0,1407,11,0,10,11,61,60,43,36,22,17,71,86,0,0,142,79,39,157,0,3,369,65,0,0,0,207,210,417,434
2013,5,91,9102,PAPUA BARAT,KAIMANA,615,0,511,269,0,3,2,12,8,11,6,8,2,20,12,0,0,25,17,10,32,0,0,53,23,0,8,0,54,30,84,84
2013,5,94,9403,PAPUA,JAYAPURA,8033,0,7280,753,0,28,44,265,265,335,290,233,234,879,827,0,0,602,625,467,1706,0,0,2464,812,0,124,0,1740,1660,3400,3400
2013,5,94,9471,PAPUA,KOTA JAYAPURA,6836,0,6319,517,0,17,23,144,114,151,136,111,119,690,416,0,0,298,287,230,1106,0,22,1125,717,11,65,0,1113,808,1921,1918
2013,5,94,9420,PAPUA,KEEROM,5489,0,4293,1196,0,23,18,230,210,194,170,143,134,811,547,0,0,481,364,277,1358,0,20,1532,804,0,144,0,1401,1079,2480,2480
2013,5,94,9419,PAPUA,SARMI,833,0,755,22,0,10,7,49,38,33,27,16,7,100,104,0,0,104,60,23,204,0,2,302,77,0,3,0,208,183,391,382
2013,5,94,9409,PAPUA,BIAK NUMFOR,1129,0,943,173,0,8,4,29,29,26,25,22,15,87,122,0,0,70,51,37,209,0,11,42,317,0,9,0,172,195,367,368
2013,5,94,9427,PAPUA,SUPIORI,441,0,215,56,0,2,1,7,11,2,2,4,4,17,25,0,0,21,4,8,42,0,1,36,39,0,1,0,32,43,75,76
2013,5,94,9401,PAPUA,MERAUKE,926,0,785,128,0,8,6,18,20,35,30,12,15,63,75,0,0,52,65,27,138,0,0,62,220,0,0,0,136,146,282,282
2013,5,94,9414,PAPUA,MAPPI,176,0,137,39,0,2,4,13,4,4,4,5,1,9,1,0,0,23,8,6,10,0,0,35,7,0,5,0,33,14,47,47
2013,5,94,9413,PAPUA,BOVEN DIGOEL,881,0,593,288,0,7,7,41,30,31,27,24,28,110,92,0,0,85,58,52,202,0,0,195,123,0,64,0,213,184,397,382
2013,5,94,9404,PAPUA,NABIRE,4482,0,2829,735,0,36,30,90,87,94,102,109,115,627,645,0,0,243,196,224,1272,0,20,880,967,0,96,0,956,979,1935,1943
2013,5,94,9408,PAPUA,KEPULAUAN YAPEN,1477,0,1543,551,0,34,38,74,71,69,73,53,47,107,154,0,0,217,142,100,261,0,46,661,50,0,9,0,337,383,720,720
2013,5,94,9412,PAPUA,MIMIKA,15784,0,14624,1005,0,75,73,342,422,421,370,301,269,3288,2213,0,0,912,791,570,5501,0,38,4112,3227,55,371,0,4427,3347,7774,7765
2013,5,94,9410,PAPUA,PANIAI,915,0,231,684,0,26,29,35,45,69,76,45,41,140,94,0,0,135,145,86,234,0,0,343,167,0,12,0,315,285,600,522
2013,5,94,9415,PAPUA,ASMAT,866,0,0,738,0,61,62,49,56,51,52,52,37,187,147,0,0,228,103,89,334,0,26,616,408,0,418,0,400,354,754,1442
2013,5,94,9426,PAPUA,WAROPEN,380,0,285,0,0,4,2,13,4,13,24,16,13,36,65,0,0,23,37,29,101,0,0,131,59,0,0,0,82,108,190,190
2013,5,94,9402,PAPUA,JAYAWIJAYA,1683,0,1534,147,0,4,2,9,12,4,5,5,4,99,70,0,0,27,9,9,169,0,0,98,73,1,15,0,121,93,214,187
2013,5,94,9411,PAPUA,PUNCAK JAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,94,9418,PAPUA,TOLIKARA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,94,9416,PAPUA,YAHUKIMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,94,9417,PAPUA,PEGUNUNGAN BINTANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6,91,9171,PAPUA BARAT,KOTA SORONG,1809,0,1803,6,0,15,8,49,43,33,27,23,16,102,0,0,0,115,60,39,102,0,0,121,300,0,7,0,222,94,316,428
2013,6,91,9107,PAPUA BARAT,SORONG,1027,0,906,67,0,1,1,4,3,7,8,3,4,43,0,0,0,9,15,7,43,0,0,61,32,0,5,0,58,16,74,98
2013,6,91,9106,PAPUA BARAT,SORONG SELATAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6,91,9108,PAPUA BARAT,RAJA AMPAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6,91,9105,PAPUA BARAT,MANOKWARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6,91,9104,PAPUA BARAT,TELUK BINTUNI,232,0,114,118,0,0,0,0,4,6,2,9,3,0,21,0,0,4,8,12,21,0,0,28,16,0,6,0,15,30,45,50
2013,6,91,9103,PAPUA BARAT,TELUK WONDAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6,91,9101,PAPUA BARAT,FAKFAK,2279,0,2263,25,0,29,64,77,80,75,48,29,109,118,191,0,0,250,123,138,309,0,0,499,196,0,1,0,328,492,820,696
2013,6,91,9102,PAPUA BARAT,KAIMANA,418,0,321,45,0,1,2,3,4,7,2,1,1,7,5,0,0,10,9,2,12,0,0,15,17,0,1,0,19,14,33,33
